ibge7,ibge6,nome,uf,slug,n_ubs
2922904,292290,Nova Soure,BA,nova_soure,17
4117271,411727,Nova Tebas,PR,nova_tebas,8
1505007,150500,Nova Timboteua,PA,nova_timboteua,10
4211504,421150,Nova Trento,SC,nova_trento,6
5106240,510624,Nova Ubiratã,MT,nova_ubirata,14
1101435,110143,Nova União,RO,nova_uniao,2
3136603,313660,Nova União,MG,nova_uniao,2
3203908,320390,Nova Venécia,ES,nova_venecia,25
5215009,521500,Nova Veneza,GO,nova_veneza,4
4211603,421160,Nova Veneza,SC,nova_veneza,14
2923001,292300,Nova Viçosa,BA,nova_vicosa,12
5106257,510625,Nova Xavantina,MT,nova_xavantina,6
3533254,353325,Novais,SP,novais,1
1715101,171510,Novo Acordo,TO,novo_acordo,2
1303205,130320,Novo Airão,AM,novo_airao,12
1715150,171515,Novo Alegre,TO,novo_alegre,2
1303304,130330,Novo Aripuanã,AM,novo_aripuana,9
4313490,431349,Novo Barreiro,RS,novo_barreiro,3
5215207,521520,Novo Brasil,GO,novo_brasil,2
4313391,431339,Novo Cabrais,RS,novo_cabrais,2
3145307,314530,Novo Cruzeiro,MG,novo_cruzeiro,10
5215231,521523,Novo Gama,GO,novo_gama,28
4313409,431340,Novo Hamburgo,RS,novo_hamburgo,30
4211652,421165,Novo Horizonte,SC,novo_horizonte,1
3533502,353350,Novo Horizonte,SP,novo_horizonte,9
2923035,292303,Novo Horizonte,BA,novo_horizonte,15
5106273,510627,Novo Horizonte do Norte,MT,novo_horizonte_do_norte,5
1100502,110050,Novo Horizonte do Oeste,RO,novo_horizonte_do_oeste,2
5006259,500625,Novo Horizonte do Sul,MS,novo_horizonte_do_sul,3
4117297,411729,Novo Itacolomi,PR,novo_itacolomi,2
1715259,171525,Novo Jardim,TO,novo_jardim,1
2705606,270560,Novo Lino,AL,novo_lino,6
4313425,431342,Novo Machado,RS,novo_machado,4
5106265,510626,Novo Mundo,MT,novo_mundo,5
2309409,230940,Novo Oriente,CE,novo_oriente,15
3145356,314535,Novo Oriente de Minas,MG,novo_oriente_de_minas,6
2206902,220690,Novo Oriente do Piauí,PI,novo_oriente_do_piaui,8
5215256,521525,Novo Planalto,GO,novo_planalto,2
1505031,150503,Novo Progresso,PA,novo_progresso,19
1505064,150506,Novo Repartimento,PA,novo_repartimento,32
2206951,220695,Novo Santo Antônio,PI,novo_santo_antonio,7
5106315,510631,Novo Santo Antônio,MT,novo_santo_antonio,1
5106281,510628,Novo São Joaquim,MT,novo_sao_joaquim,5
4313441,431344,Novo Tiradentes,RS,novo_tiradentes,1
2923050,292305,Novo Triunfo,BA,novo_triunfo,6
4313466,431346,Novo Xingu,RS,novo_xingu,1
3145372,314537,Novorizonte,MG,novorizonte,4
3533601,353360,Nuporanga,SP,nuporanga,7
1505106,150510,Óbidos,PA,obidos,19
2309458,230945,Ocara,CE,ocara,23
3533700,353370,Ocauçu,SP,ocaucu,3
2207009,220700,Oeiras,PI,oeiras,30
1505205,150520,Oeiras do Pará,PA,oeiras_do_para,22
1600501,160050,Oiapoque,AP,oiapoque,14
3145406,314540,Olaria,MG,olaria,2
3533809,353380,Óleo,SP,oleo,4
2510402,251040,Olho d'Água,PB,olho_d_agua,4
2107407,210740,Olho d'Água das Cunhãs,MA,olho_d_agua_das_cunhas,12
2705705,270570,Olho d'Água das Flores,AL,olho_d_agua_das_flores,12
2408409,240840,Olho d'Água do Borges,RN,olho_d_agua_do_borges,4
2705804,270580,Olho d'Água do Casado,AL,olho_d_agua_do_casado,3
2207108,220710,Olho D'Água do Piauí,PI,olho_d_agua_do_piaui,6
2705903,270590,Olho d'Água Grande,AL,olho_d_agua_grande,8
3145455,314545,Olhos-d'Água,MG,olhos_d_agua,5
3533908,353390,Olímpia,SP,olimpia,10
3145505,314550,Olímpio Noronha,MG,olimpio_noronha,1
2609600,260960,Olinda,PE,olinda,54
2107456,210745,Olinda Nova do Maranhão,MA,olinda_nova_do_maranhao,12
2923100,292310,Olindina,BA,olindina,10
2510501,251050,Olivedos,PB,olivedos,3
3145604,314560,Oliveira,MG,oliveira,15
1715507,171550,Oliveira de Fátima,TO,oliveira_de_fatima,1
2923209,292320,Oliveira dos Brejinhos,BA,oliveira_dos_brejinhos,14
3145703,314570,Oliveira Fortes,MG,oliveira_fortes,1
2706000,270600,Olivença,AL,olivenca,5
3145802,314580,Onça de Pitangui,MG,onca_de_pitangui,6
3534005,353400,Onda Verde,SP,onda_verde,2
3145851,314585,Oratórios,MG,oratorios,3
3534104,353410,Oriente,SP,oriente,4
3534203,353420,Orindiúva,SP,orindiuva,1
1505304,150530,Oriximiná,PA,oriximina,22
3145877,314587,Orizânia,MG,orizania,5
5215306,521530,Orizona,GO,orizona,13
3534302,353430,Orlândia,SP,orlandia,10
4211702,421170,Orleans,SC,orleans,14
2609709,260970,Orobó,PE,orobo,16
2609808,260980,Orocó,PE,oroco,14
2309508,230950,Orós,CE,oros,23
4117305,411730,Ortigueira,PR,ortigueira,22
3534401,353440,Osasco,SP,osasco,38
3534500,353450,Oscar Bressane,SP,oscar_bressane,1
4313508,431350,Osório,RS,osorio,23
3534609,353460,Osvaldo Cruz,SP,osvaldo_cruz,11
4211751,421175,Otacílio Costa,SC,otacilio_costa,8
1505403,150540,Ourém,PA,ourem,8
2923308,292330,Ouriçangas,BA,ouricangas,6
2609907,260990,Ouricuri,PE,ouricuri,28
1505437,150543,Ourilândia do Norte,PA,ourilandia_do_norte,13
3534708,353470,Ourinhos,SP,ourinhos,21
4117404,411740,Ourizona,PR,ourizona,3
4211801,421180,Ouro,SC,ouro,3
3145901,314590,Ouro Branco,MG,ouro_branco,22
2408508,240850,Ouro Branco,RN,ouro_branco,3
2706109,270610,Ouro Branco,AL,ouro_branco,8
3146008,314600,Ouro Fino,MG,ouro_fino,22
3146107,314610,Ouro Preto,MG,ouro_preto,44
1100155,110015,Ouro Preto do Oeste,RO,ouro_preto_do_oeste,16
2510600,251060,Ouro Velho,PB,ouro_velho,2
3534807,353480,Ouro Verde,SP,ouro_verde,4
4211850,421185,Ouro Verde,SC,ouro_verde,1
5215405,521540,Ouro Verde de Goiás,GO,ouro_verde_de_goias,1
3146206,314620,Ouro Verde de Minas,MG,ouro_verde_de_minas,6
4117453,411745,Ouro Verde do Oeste,PR,ouro_verde_do_oeste,3
3534757,353475,Ouroeste,SP,ouroeste,4
2923357,292335,Ourolândia,BA,ourolandia,11
5215504,521550,Ouvidor,GO,ouvidor,2
3534906,353490,Pacaembu,SP,pacaembu,9
1505486,150548,Pacajá,PA,pacaja,15
2309607,230960,Pacajus,CE,pacajus,20
1400456,140045,Pacaraima,RR,pacaraima,15
2309706,230970,Pacatuba,CE,pacatuba,20
2804904,280490,Pacatuba,SE,pacatuba,8
2107506,210750,Paço do Lumiar,MA,paco_do_lumiar,21
2309805,230980,Pacoti,CE,pacoti,18
2309904,230990,Pacujá,CE,pacuja,5
5215603,521560,Padre Bernardo,GO,padre_bernardo,12
3146255,314625,Padre Carvalho,MG,padre_carvalho,4
2207207,220720,Padre Marcos,PI,padre_marcos,7
3146305,314630,Padre Paraíso,MG,padre_paraiso,9
2207306,220730,Paes Landim,PI,paes_landim,5
3146552,314655,Pai Pedro,MG,pai_pedro,4
4211876,421187,Paial,SC,paial,1
4117503,411750,Paiçandu,PR,paicandu,8
4313607,431360,Paim Filho,RS,paim_filho,1
3146404,314640,Paineiras,MG,paineiras,3
4211892,421189,Painel,SC,painel,2
3146503,314650,Pains,MG,pains,4
3146602,314660,Paiva,MG,paiva,1
2207355,220735,Pajeú do Piauí,PI,pajeu_do_piaui,7
2706208,270620,Palestina,AL,palestina,3
3535002,353500,Palestina,SP,palestina,4
5215652,521565,Palestina de Goiás,GO,palestina_de_goias,1
1505494,150549,Palestina do Pará,PA,palestina_do_para,6
2310001,231000,Palhano,CE,palhano,15
4211900,421190,Palhoça,SC,palhoca,24
3146701,314670,Palma,MG,palma,7
4212007,421200,Palma Sola,SC,palma_sola,2
2310100,231010,Palmácia,CE,palmacia,18
2610004,261000,Palmares,PE,palmares,32
4313656,431365,Palmares do Sul,RS,palmares_do_sul,5
3535101,353510,Palmares Paulista,SP,palmares_paulista,4
4117602,411760,Palmas,PR,palmas,10
1721000,172100,Palmas,TO,palmas,53
2923407,292340,Palmas de Monte Alto,BA,palmas_de_monte_alto,11
4117701,411770,Palmeira,PR,palmeira,20
4212056,421205,Palmeira,SC,palmeira,4
4313706,431370,Palmeira das Missões,RS,palmeira_das_missoes,21
2207405,220740,Palmeira do Piauí,PI,palmeira_do_piaui,7
3535200,353520,Palmeira d'Oeste,SP,palmeira_d_oeste,7
2706307,270630,Palmeira dos Índios,AL,palmeira_dos_indios,29
2207504,220750,Palmeirais,PI,palmeirais,9
2107605,210760,Palmeirândia,MA,palmeirandia,23
1715705,171570,Palmeirante,TO,palmeirante,1
2923506,292350,Palmeiras,BA,palmeiras,7
5215702,521570,Palmeiras de Goiás,GO,palmeiras_de_goias,8
1713809,171380,Palmeiras do Tocantins,TO,palmeiras_do_tocantins,1
2610103,261010,Palmeirina,PE,palmeirina,6
1715754,171575,Palmeirópolis,TO,palmeiropolis,3
5215801,521580,Palmelo,GO,palmelo,1
5215900,521590,Palminópolis,GO,palminopolis,3
4117800,411780,Palmital,PR,palmital,5
3535309,353530,Palmital,SP,palmital,6
4313805,431380,Palmitinho,RS,palmitinho,3
4212106,421210,Palmitos,SC,palmitos,7
3146750,314675,Palmópolis,MG,palmopolis,5
4117909,411790,Palotina,PR,palotina,12
5216007,521600,Panamá,GO,panama,1
4313904,431390,Panambi,RS,panambi,13
3204005,320400,Pancas,ES,pancas,10
2610202,261020,Panelas,PE,panelas,17
3535408,353540,Panorama,SP,panorama,6
4313953,431395,Pantano Grande,RS,pantano_grande,7
2706406,270640,Pão de Açúcar,AL,pao_de_acucar,13
3146909,314690,Papagaios,MG,papagaios,8
4212205,421220,Papanduva,SC,papanduva,9
2207553,220755,Paquetá,PI,paqueta,5
3147105,314710,Pará de Minas,MG,para_de_minas,28
3303609,330360,Paracambi,RJ,paracambi,18
3147006,314700,Paracatu,MG,paracatu,21
2310209,231020,Paracuru,CE,paracuru,21
1505502,150550,Paragominas,PA,paragominas,35
3147204,314720,Paraguaçu,MG,paraguacu,9
3535507,353550,Paraguaçu Paulista,SP,paraguacu_paulista,15
4314001,431400,Paraí,RS,parai,2
3303708,330370,Paraíba do Sul,RJ,paraiba_do_sul,24
2107704,210770,Paraibano,MA,paraibano,17
3535606,353560,Paraibuna,SP,paraibuna,9
2310258,231025,Paraipaba,CE,paraipaba,14
3535705,353570,Paraíso,SP,paraiso,3
4212239,421223,Paraíso,SC,paraiso,2
5006275,500627,Paraíso das Águas,MS,paraiso_das_aguas,4
4118006,411800,Paraíso do Norte,PR,paraiso_do_norte,5
4314027,431402,Paraíso do Sul,RS,paraiso_do_sul,2
1716109,171610,Paraíso do Tocantins,TO,paraiso_do_tocantins,11
3147303,314730,Paraisópolis,MG,paraisopolis,8
2310308,231030,Parambu,CE,parambu,16
2923605,292360,Paramirim,BA,paramirim,28
2310407,231040,Paramoti,CE,paramoti,6
2408607,240860,Paraná,RN,parana,3
1716208,171620,Paranã,TO,parana,5
4118105,411810,Paranacity,PR,paranacity,5
4118204,411820,Paranaguá,PR,paranagua,23
5006309,500630,Paranaíba,MS,paranaiba,15
5216304,521630,Paranaiguara,GO,paranaiguara,3
5106299,510629,Paranaíta,MT,paranaita,5
3535804,353580,Paranapanema,SP,paranapanema,7
4118303,411830,Paranapoema,PR,paranapoema,2
3535903,353590,Paranapuã,SP,paranapua,1
2610301,261030,Paranatama,PE,paranatama,10
5106307,510630,Paranatinga,MT,paranatinga,8
4118402,411840,Paranavaí,PR,paranavai,27
5006358,500635,Paranhos,MS,paranhos,5
3147402,314740,Paraopeba,MG,paraopeba,7
3536000,353600,Parapuã,SP,parapua,4
2510659,251065,Parari,PB,parari,3
2923704,292370,Paratinga,BA,paratinga,14
3303807,330380,Paraty,RJ,paraty,21
2408706,240870,Paraú,RN,parau,1
1505536,150553,Parauapebas,PA,parauapebas,29
5216403,521640,Paraúna,GO,parauna,6
2408805,240880,Parazinho,RN,parazinho,3
3536109,353610,Pardinho,SP,pardinho,1
4314035,431403,Pareci Novo,RS,pareci_novo,3
1101450,110145,Parecis,RO,parecis,3
2408904,240890,Parelhas,RN,parelhas,15
2706422,270642,Pariconha,AL,pariconha,10
1303403,130340,Parintins,AM,parintins,21
2923803,292380,Paripiranga,BA,paripiranga,15
2706448,270644,Paripueira,AL,paripueira,5
3536208,353620,Pariquera-Açu,SP,pariquera_acu,9
3536257,353625,Parisi,SP,parisi,1
2207603,220760,Parnaguá,PI,parnagua,8
2207702,220770,Parnaíba,PI,parnaiba,38
2403251,240325,Parnamirim,RN,parnamirim,32
2610400,261040,Parnamirim,PE,parnamirim,19
2107803,210780,Parnarama,MA,parnarama,15
4314050,431405,Parobé,RS,parobe,16
2409100,240910,Passa e Fica,RN,passa_e_fica,11
3147600,314760,Passa Quatro,MG,passa_quatro,9
4314068,431406,Passa Sete,RS,passa_sete,3
3147709,314770,Passa Tempo,MG,passa_tempo,4
3147808,314780,Passa Vinte,MG,passa_vinte,4
3147501,314750,Passabém,MG,passabem,1
2409209,240920,Passagem,RN,passagem,5
2510709,251070,Passagem,PB,passagem,4
2107902,210790,Passagem Franca,MA,passagem_franca,9
2207751,220775,Passagem Franca do Piauí,PI,passagem_franca_do_piaui,2
2610509,261050,Passira,PE,passira,22
2706505,270650,Passo de Camaragibe,AL,passo_de_camaragibe,8
4212254,421225,Passo de Torres,SC,passo_de_torres,5
4314076,431407,Passo do Sobrado,RS,passo_do_sobrado,2
4314100,431410,Passo Fundo,RS,passo_fundo,61
3147907,314790,Passos,MG,passos,30
4212270,421227,Passos Maia,SC,passos_maia,6
2108009,210800,Pastos Bons,MA,pastos_bons,15
3147956,314795,Patis,MG,patis,4
4118451,411845,Pato Bragado,PR,pato_bragado,3
4118501,411850,Pato Branco,PR,pato_branco,24
2510808,251080,Patos,PB,patos,45
3148004,314800,Patos de Minas,MG,patos_de_minas,45
2207777,220777,Patos do Piauí,PI,patos_do_piaui,7
3148103,314810,Patrocínio,MG,patrocinio,19
3148202,314820,Patrocínio do Muriaé,MG,patrocinio_do_muriae,4
3536307,353630,Patrocínio Paulista,SP,patrocinio_paulista,7
2409308,240930,Patu,RN,patu,9
3303856,330385,Paty do Alferes,RJ,paty_do_alferes,15
2923902,292390,Pau Brasil,BA,pau_brasil,4
1505551,150555,Pau D'Arco,PA,pau_d_arco,5
1716307,171630,Pau D'Arco,TO,pau_d_arco,1
2207793,220779,Pau D'Arco do Piauí,PI,pau_d_arco_do_piaui,6
2409407,240940,Pau dos Ferros,RN,pau_dos_ferros,14
2610608,261060,Paudalho,PE,paudalho,25
1303502,130350,Pauini,AM,pauini,4
3148301,314830,Paula Cândido,MG,paula_candido,4
4118600,411860,Paula Freitas,PR,paula_freitas,6
3536406,353640,Paulicéia,SP,pauliceia,3
3536505,353650,Paulínia,SP,paulinia,12
2108058,210805,Paulino Neves,MA,paulino_neves,9
2510907,251090,Paulista,PB,paulista,9
2610707,261070,Paulista,PE,paulista,63
2207801,220780,Paulistana,PI,paulistana,12
3536570,353657,Paulistânia,SP,paulistania,1
3148400,314840,Paulistas,MG,paulistas,3
2924009,292400,Paulo Afonso,BA,paulo_afonso,41
4314134,431413,Paulo Bento,RS,paulo_bento,1
3536604,353660,Paulo de Faria,SP,paulo_de_faria,2
4118709,411870,Paulo Frontin,PR,paulo_frontin,6
2706604,270660,Paulo Jacinto,AL,paulo_jacinto,4
4212304,421230,Paulo Lopes,SC,paulo_lopes,3
2108108,210810,Paulo Ramos,MA,paulo_ramos,10
3148509,314850,Pavão,MG,pavao,4
4314159,431415,Paverama,RS,paverama,3
2207850,220785,Pavussu,PI,pavussu,2
2924058,292405,Pé de Serra,BA,pe_de_serra,10
4118808,411880,Peabiru,PR,peabiru,5
3148608,314860,Peçanha,MG,pecanha,4
3536703,353670,Pederneiras,SP,pederneiras,14
2610806,261080,Pedra,PE,pedra,16
3148707,314870,Pedra Azul,MG,pedra_azul,10
3536802,353680,Pedra Bela,SP,pedra_bela,3
3148756,314875,Pedra Bonita,MG,pedra_bonita,4
2310506,231050,Pedra Branca,CE,pedra_branca,25
2511004,251100,Pedra Branca,PB,pedra_branca,4
1600154,160015,Pedra Branca do Amapari,AP,pedra_branca_do_amapari,13
3148806,314880,Pedra do Anta,MG,pedra_do_anta,4
3148905,314890,Pedra do Indaiá,MG,pedra_do_indaia,5
3149002,314900,Pedra Dourada,MG,pedra_dourada,2
2409506,240950,Pedra Grande,RN,pedra_grande,6
2511103,251110,Pedra Lavrada,PB,pedra_lavrada,5
2805000,280500,Pedra Mole,SE,pedra_mole,5
2409605,240960,Pedra Preta,RN,pedra_preta,2
5106372,510637,Pedra Preta,MT,pedra_preta,8
3149101,314910,Pedralva,MG,pedralva,5
3536901,353690,Pedranópolis,SP,pedranopolis,3
2924108,292410,Pedrão,BA,pedrao,5
4314175,431417,Pedras Altas,RS,pedras_altas,1
2511202,251120,Pedras de Fogo,PB,pedras_de_fogo,18
3149150,314915,Pedras de Maria da Cruz,MG,pedras_de_maria_da_cruz,8
4212403,421240,Pedras Grandes,SC,pedras_grandes,8
3537008,353700,Pedregulho,SP,pedregulho,9
3537107,353710,Pedreira,SP,pedreira,11
2108207,210820,Pedreiras,MA,pedreiras,15
2805109,280510,Pedrinhas,SE,pedrinhas,4
3537156,353715,Pedrinhas Paulista,SP,pedrinhas_paulista,1
3149200,314920,Pedrinópolis,MG,pedrinopolis,2
1716505,171650,Pedro Afonso,TO,pedro_afonso,6
2924207,292420,Pedro Alexandre,BA,pedro_alexandre,8
2409704,240970,Pedro Avelino,RN,pedro_avelino,6
3204054,320405,Pedro Canário,ES,pedro_canario,8
3537206,353720,Pedro de Toledo,SP,pedro_de_toledo,6
2108256,210825,Pedro do Rosário,MA,pedro_do_rosario,10
5006408,500640,Pedro Gomes,MS,pedro_gomes,5
2207900,220790,Pedro II,PI,pedro_ii,20
2207934,220793,Pedro Laurentino,PI,pedro_laurentino,2
3149309,314930,Pedro Leopoldo,MG,pedro_leopoldo,22
4314209,431420,Pedro Osório,RS,pedro_osorio,2
2512721,251272,Pedro Régis,PB,pedro_regis,5
3149408,314940,Pedro Teixeira,MG,pedro_teixeira,2
2409803,240980,Pedro Velho,RN,pedro_velho,8
1716604,171660,Peixe,TO,peixe,6
1505601,150560,Peixe-Boi,PA,peixe_boi,6
5106422,510642,Peixoto de Azevedo,MT,peixoto_de_azevedo,9
4314308,431430,Pejuçara,RS,pejucara,1
4314407,431440,Pelotas,RS,pelotas,58
2310605,231060,Penaforte,CE,penaforte,9
2108306,210830,Penalva,MA,penalva,19
3537305,353730,Penápolis,SP,penapolis,11
2409902,240990,Pendências,RN,pendencias,8
2706703,270670,Penedo,AL,penedo,22
4212502,421250,Penha,SC,penha,14
2310704,231070,Pentecoste,CE,pentecoste,23
3149507,314950,Pequeri,MG,pequeri,2
3149606,314960,Pequi,MG,pequi,3
1716653,171665,Pequizeiro,TO,pequizeiro,4
3149705,314970,Perdigão,MG,perdigao,6
3149804,314980,Perdizes,MG,perdizes,11
3149903,314990,Perdões,MG,perdoes,11
3537404,353740,Pereira Barreto,SP,pereira_barreto,7
3537503,353750,Pereiras,SP,pereiras,4
2310803,231080,Pereiro,CE,pereiro,9
2108405,210840,Peri Mirim,MA,peri_mirim,9
3149952,314995,Periquito,MG,periquito,4
4212601,421260,Peritiba,SC,peritiba,1
2108454,210845,Peritoró,MA,peritoro,7
4118857,411885,Perobal,PR,perobal,4
4118907,411890,Pérola,PR,perola,3
4119004,411900,Pérola d'Oeste,PR,perola_d_oeste,3
5216452,521645,Perolândia,GO,perolandia,1
3537602,353760,Peruíbe,SP,peruibe,16
3150000,315000,Pescador,MG,pescador,2
4212650,421265,Pescaria Brava,SC,pescaria_brava,5
2610905,261090,Pesqueira,PE,pesqueira,28
2611002,261100,Petrolândia,PE,petrolandia,18
4212700,421270,Petrolândia,SC,petrolandia,6
2611101,261110,Petrolina,PE,petrolina,62
5216809,521680,Petrolina de Goiás,GO,petrolina_de_goias,2
3303906,330390,Petrópolis,RJ,petropolis,60
2706802,270680,Piaçabuçu,AL,piacabucu,9
3537701,353770,Piacatu,SP,piacatu,1
2511301,251130,Piancó,PB,pianco,15
2924306,292430,Piatã,BA,piata,7
3150109,315010,Piau,MG,piau,1
4314423,431442,Picada Café,RS,picada_cafe,2
1505635,150563,Piçarra,PA,picarra,11
2208007,220800,Picos,PI,picos,47
2511400,251140,Picuí,PB,picui,16
3537800,353780,Piedade,SP,piedade,9
3150158,315015,Piedade de Caratinga,MG,piedade_de_caratinga,4
3150208,315020,Piedade de Ponte Nova,MG,piedade_de_ponte_nova,4
3150307,315030,Piedade do Rio Grande,MG,piedade_do_rio_grande,3
3150406,315040,Piedade dos Gerais,MG,piedade_dos_gerais,4
4119103,411910,Piên,PR,pien,7
2924405,292440,Pilão Arcado,BA,pilao_arcado,13
2706901,270690,Pilar,AL,pilar,13
2511509,251150,Pilar,PB,pilar,12
5216908,521690,Pilar de Goiás,GO,pilar_de_goias,2
3537909,353790,Pilar do Sul,SP,pilar_do_sul,9
2511608,251160,Pilões,PB,piloes,5
2410009,241000,Pilões,RN,piloes,4
2511707,251170,Pilõezinhos,PB,piloezinhos,6
3150505,315050,Pimenta,MG,pimenta,3
1100189,110018,Pimenta Bueno,RO,pimenta_bueno,8
2208106,220810,Pimenteiras,PI,pimenteiras,10
1101468,110146,Pimenteiras do Oeste,RO,pimenteiras_do_oeste,2
2924504,292450,Pindaí,BA,pindai,12
3538006,353800,Pindamonhangaba,SP,pindamonhangaba,32
2108504,210850,Pindaré-Mirim,MA,pindare_mirim,19
2707008,270700,Pindoba,AL,pindoba,2
2924603,292460,Pindobaçu,BA,pindobacu,13
3538105,353810,Pindorama,SP,pindorama,5
1717008,171700,Pindorama do Tocantins,TO,pindorama_do_tocantins,2
2310852,231085,Pindoretama,CE,pindoretama,12
3150539,315053,Pingo-d'Água,MG,pingo_d_agua,2
4119152,411915,Pinhais,PR,pinhais,14
4314456,431445,Pinhal,RS,pinhal,1
4314464,431446,Pinhal da Serra,RS,pinhal_da_serra,1
4119251,411925,Pinhal de São Bento,PR,pinhal_de_sao_bento,1
4314472,431447,Pinhal Grande,RS,pinhal_grande,4
4119202,411920,Pinhalão,PR,pinhalao,6
4212908,421290,Pinhalzinho,SC,pinhalzinho,9
3538204,353820,Pinhalzinho,SP,pinhalzinho,4
4119301,411930,Pinhão,PR,pinhao,24
2805208,280520,Pinhão,SE,pinhao,3
3303955,330395,Pinheiral,RJ,pinheiral,13
4314498,431449,Pinheirinho do Vale,RS,pinheirinho_do_vale,2
2108603,210860,Pinheiro,MA,pinheiro,31
4314506,431450,Pinheiro Machado,RS,pinheiro_machado,5
4213005,421300,Pinheiro Preto,SC,pinheiro_preto,1
3204104,320410,Pinheiros,ES,pinheiros,14
2924652,292465,Pintadas,BA,pintadas,7
4314548,431454,Pinto Bandeira,RS,pinto_bandeira,1
3150570,315057,Pintópolis,MG,pintopolis,4
2208205,220820,Pio IX,PI,pio_ix,9
2108702,210870,Pio XII,MA,pio_xii,14
3538303,353830,Piquerobi,SP,piquerobi,3
2310902,231090,Piquet Carneiro,CE,piquet_carneiro,9
3538501,353850,Piquete,SP,piquete,5
3538600,353860,Piracaia,SP,piracaia,5
5217104,521710,Piracanjuba,GO,piracanjuba,9
3150604,315060,Piracema,MG,piracema,4
3538709,353870,Piracicaba,SP,piracicaba,85
2208304,220830,Piracuruca,PI,piracuruca,15
