CD_setor,V00644,V00645,V00646,V00647,V00648,V00649,V00650,V00651,V00652,V00653,V00654,V00655,V00656,V00657,V00658,V00659,V00660,V00661,V00662,V00663,V00664,V00665,V00666,V00667,V00668,V00669,V00670,V00671,V00672,V00673,V00674,V00675,V00676,V00677,V00678,V00679,V00680,V00681,V00682,V00683,V00684,V00685,V00686,V00687,V00688,V00689,V00690,V00691,V00692,V00693,V00694,V00695,V00696,V00697,V00698,V00699,V00700,V00701,V00702,V00703,V00704,V00705,V00706,V00707,V00708,V00709,V00710,V00711,V00712,V00713,V00714,V00715,V00716,V00717,V00718,V00719,V00720,V00721,V00722,V00723,V00724,V00725,V00726,V00727,V00728,V00729,V00730,V00731,V00732,V00733,V00734,V00735,V00736,V00737,V00738,V00739,V00740,V00741,V00742,V00743,V00744,V00745,V00746,V00747,V00748,V00749,V00750,V00751,V00752,V00753,V00754,V00755,V00756,V00757,V00758,V00759,V00760,V00761,V00762,V00763,V00764,V00765,V00766,V00767,V00768,V00769,V00770,V00771,V00772,V00773,V00774,V00775,V00776,V00777,V00778,V00779,V00780,V00781,V00782,V00783,V00784,V00785,V00786,V00787,V00788,V00789,V00790,V00791,V00792,V00793,V00794,V00795,V00796,V00797,V00798,V00799,V00800,V00801,V00802,V00803,V00804,V00805,V00806,V00807,V00808,V00809,V00810,V00811,V00812,V00813,V00814,V00815,V00816,V00817,V00818,V00819,V00820,V00821,V00822,V00823,V00824,V00825,V00826,V00827,V00828,V00829,V00830,V00831,V00832,V00833,V00834,V00835,V00836,V00837,V00838,V00839,V00840,V00841,V00842,V00843,V00844,V00845,V00846,V00847,V00848,V00849,V00850,V00851,V00852,V00853,V00854,V00855,V00856,V00857,V00858,V00859,V00860,V00861,V00862,V00863,V00864,V00865,V00866,V00867,V00868,V00869,V00870,V00871,V00872,V00873,V00874,V00875,V00876,V00877,V00878,V00879,V00880,V00881,V00882,V00883,V00884,V00885,V00886,V00887,V00888,V00889,V00890,V00891,V00892,V00893,V00894,V00895,V00896,V00897,V00898,V00899,V00900,V00901,V00902,V00903,V00904,V00905,V00906,V00907,V00908,V00909,V00910,V00911,V00912,V00913,V00914,V00915,V00916,V00917,V00918,V00919,V00920,V00921,V00922,V00923,V00924,V00925,V00926,V00927,V00928,V00929,V00930,V00931,V00932,V00933,V00934,V00935,V00936,V00937,V00938,V00939,V00940,V00941,V00942,V00943,V00944,V00945,V00946,V00947,V00948,V00949,V00950,V00951,V00952,V00953,V00954,V00955,V00956,V00957,V00958,V00959,V00960,V00961,V00962,V00963,V00964,V00965,V00966,V00967,V00968,V00969,V00970,V00971,V00972,V00973,V00974,V00975,V00976,V00977,V00978,V00979,V00980,V00981,V00982,V00983,V00984,V00985,V00986,V00987,V00988,V00989,V00990,V00991,V00992,V00993,V00994,V00995,V00996,V00997,V00998,V00999,V01000,V01001,V01002,V01003,V01004,V01005
431440720000008,15,13,11,9,24,14,18,15,24,23,16,19,14,13,0,0,,0,13,0,0,0,0,11,0,0,0,0,8,0,0,,0,21,,0,,0,11,,0,,,18,0,0,0,0,12,,0,,0,23,0,0,,0,19,,0,3,0,16,0,0,0,0,17,0,0,,0,14,0,0,0,0,9,6,6,4,12,6,12,6,7,15,5,10,8,6,7,5,5,12,8,6,9,17,8,11,9,6,15,13,11,9,23,12,18,15,22,22,14,18,14,13,0,0,,0,13,0,0,0,0,11,0,0,0,0,8,0,0,,0,21,,0,,0,10,0,0,,,18,0,0,0,0,12,,0,,0,22,0,0,0,0,19,,0,,0,14,0,0,0,0,16,0,0,,0,14,0,0,0,0,9,6,6,4,12,5,12,6,6,14,5,9,8,6,7,5,5,11,7,6,9,16,8,9,9,6,39,0,99,5,68,4,21,0,45,,36,,18,0,54,3,32,,37,0,0,0,0,0,,0,0,0,91,,3,,0,0,4,,,0,63,3,,0,0,0,4,,0,0,206,9,191,5,4,,0,0,10,,,0,102,4,104,5,93,,3,,0,0,5,,,0,98,3,,,0,0,5,,0,0,,0,,0,3,0,,0,9,0,5,,10,0,7,0,13,0,14,,5,,9,,8,0,80,,,,0,0,5,,,0,,0,21,,25,,4,0,25,0,11,,87,4,47,3,40,,47,40,23,36,19,15,,8,,,3,0,5,3,,0
431440720000009,15,18,18,13,28,12,7,22,35,29,18,15,12,13,0,0,,0,16,0,0,,0,13,,0,3,,12,0,0,,0,23,,0,4,0,11,,0,0,0,6,0,0,,0,21,0,0,,0,34,0,0,,0,28,0,0,,0,17,0,0,,0,14,,0,0,0,12,0,0,0,0,6,8,10,7,13,6,,11,15,18,7,7,5,9,10,8,6,15,6,6,11,20,11,11,8,7,14,15,18,13,27,12,7,22,34,28,16,15,11,12,0,0,,0,13,0,0,,0,13,,0,3,,12,0,0,,0,22,,0,4,0,11,,0,0,0,6,0,0,,0,21,0,0,,0,33,0,0,,0,28,0,0,0,0,16,0,0,0,0,14,,0,0,0,11,0,0,0,0,6,7,10,7,13,6,,11,14,17,5,7,5,8,8,8,6,14,6,6,11,20,11,11,8,6,47,4,115,,70,4,23,,52,,34,3,24,3,63,,36,,38,4,,0,0,0,7,0,,0,105,,,0,0,0,8,0,0,0,69,,,0,0,0,0,,0,0,232,10,212,8,4,0,0,0,15,,,0,109,5,123,5,98,3,3,0,0,0,7,,,0,114,5,,0,0,0,8,0,0,0,0,0,,0,6,0,8,0,14,0,6,0,3,0,13,0,15,,18,,13,,5,0,8,,103,3,,0,0,0,4,,,0,7,0,43,,29,3,0,0,16,0,15,,110,5,79,4,31,,79,31,6,68,15,12,,,,,,,5,7,,0
431440720000010,8,3,6,6,6,8,7,13,5,6,10,9,6,5,0,0,3,0,,0,0,,0,6,0,0,0,0,6,0,0,0,0,4,,0,,0,7,0,0,,0,6,,0,0,0,12,0,0,,0,4,,0,0,0,6,0,0,0,0,9,0,0,0,,8,0,0,,0,6,0,0,0,0,5,,,3,4,,3,7,,4,6,4,4,3,,4,3,,6,4,6,3,,4,5,,8,3,6,6,6,8,7,12,5,6,10,8,6,5,0,0,3,0,,0,0,,0,6,0,0,0,0,6,0,0,0,0,4,,0,,0,7,0,0,,0,6,,0,0,0,12,0,0,0,0,4,,0,0,0,6,0,0,0,0,9,0,0,0,,7,0,0,,0,6,0,0,0,0,5,,,3,4,,3,6,,4,6,3,4,3,,4,3,,6,4,6,3,,4,5,,17,0,44,,30,,8,0,20,,17,,9,0,24,0,13,0,13,0,0,0,0,0,4,0,0,0,39,0,3,0,0,0,,,0,0,28,,0,0,0,0,,0,,0,91,,80,,3,0,0,0,7,,,0,45,,46,0,43,,,0,0,0,,,0,0,37,0,,0,0,0,6,0,,0,0,0,0,0,3,0,5,0,4,0,3,0,5,0,5,0,3,0,4,0,6,0,4,,,0,40,,3,0,0,0,,0,0,0,0,0,16,0,15,,3,0,9,0,,0,44,,31,,13,0,31,13,4,26,8,4,,3,0,0,0,0,0,0,0,0
431440720000011,7,,10,5,5,6,9,6,19,18,16,11,13,6,,0,0,0,,0,0,0,0,8,,0,,0,4,,0,0,0,,,0,,0,4,,0,,0,9,0,0,0,0,6,0,0,0,0,17,,0,0,0,14,,0,3,0,12,4,0,0,0,9,,0,0,0,13,0,0,0,0,6,,3,3,,3,5,5,9,9,10,6,7,,0,7,,3,3,4,,10,9,6,5,6,7,,10,5,4,6,8,6,17,18,16,11,12,6,,0,0,0,,0,0,0,0,8,,0,,0,4,,0,0,0,,,0,,0,4,,0,,0,8,0,0,0,0,6,0,0,0,0,15,,0,0,0,14,,0,3,0,12,4,0,0,0,9,,0,0,0,12,0,0,0,0,6,,3,3,,3,4,5,8,9,10,6,6,,0,7,,,3,4,,9,9,6,5,6,19,0,46,4,57,,11,0,25,,31,,8,0,21,,26,0,16,0,,0,0,0,,0,0,0,38,4,6,0,0,0,,0,0,0,47,,7,0,0,0,3,0,0,0,122,5,101,5,15,0,0,0,6,0,0,0,67,3,55,,58,3,7,0,0,0,,0,0,0,43,,8,0,0,0,4,0,0,0,0,0,0,0,5,0,,0,0,0,5,0,3,0,4,0,9,0,8,0,11,0,9,0,6,0,52,0,5,0,0,0,4,0,0,0,,0,15,0,27,0,3,0,7,0,7,0,61,0,44,0,17,0,44,17,8,29,12,6,0,,,0,,,0,0,0,0
431440720000012,3,10,6,5,5,3,,,,0,0,0,0,0,0,0,0,3,0,0,0,0,10,0,0,0,0,6,0,0,0,0,5,0,0,0,0,5,0,0,0,0,3,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,3,4,3,0,,0,,0,0,0,0,,5,3,,,3,0,,0,0,0,0,0,3,9,6,4,5,,,,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,0,6,0,0,0,0,4,0,0,0,0,5,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,3,4,3,0,,0,0,0,0,0,0,,5,3,0,,,0,,0,0,0,0,0,18,,12,5,0,0,9,,8,,0,0,9,0,4,4,0,0,0,0,0,0,0,0,0,0,18,,0,0,0,0,0,0,0,0,12,5,0,0,0,0,0,0,0,0,0,0,30,6,0,0,0,0,0,0,0,0,30,6,17,,13,4,0,0,0,0,0,0,0,0,17,,0,0,0,0,0,0,0,0,13,4,,0,5,0,3,0,0,,,0,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,0,0,,0,0,0,9,0,3,4,0,0,13,4,,0,12,4,,12,13,,3,0,0,0,0,0,0,0,0,0,0,0
431440720000013,11,13,21,15,21,12,26,30,37,30,14,35,14,8,,0,,0,12,0,0,,0,18,,0,,0,11,,0,,0,16,3,0,,0,9,,0,,0,19,4,0,3,0,26,,,,0,35,,0,,0,28,,0,,0,13,,0,0,0,32,,0,,0,14,0,0,0,0,,5,12,10,12,10,18,14,25,14,10,18,5,9,8,9,5,9,,8,16,12,16,4,17,9,11,12,20,12,17,10,23,26,33,30,12,30,14,8,,0,,0,11,0,0,,0,17,,0,,0,9,,0,,0,12,3,0,,0,9,0,0,,0,17,4,0,,0,24,0,,,0,32,0,0,,0,28,,0,,0,11,,0,0,0,29,0,0,,0,14,0,0,0,0,,4,11,7,8,8,15,11,21,14,9,14,5,9,8,9,5,9,,8,15,12,16,3,16,9,43,,121,20,86,7,17,,70,19,42,5,26,0,51,,44,,36,,,0,0,0,5,0,0,0,103,13,8,4,,0,9,3,0,0,82,5,,,0,0,,0,0,0,250,29,221,20,12,6,,0,16,3,0,0,129,26,121,3,110,17,9,6,,0,9,3,0,0,111,3,3,0,0,0,7,0,0,0,0,0,,0,7,0,7,0,6,0,5,0,10,0,10,0,15,0,20,0,8,0,21,3,9,0,111,,5,,0,0,4,0,0,0,6,0,41,0,31,3,3,0,12,0,27,0,120,3,78,3,42,0,78,42,14,54,14,18,0,4,0,0,,,,0,,
431440725000001,4,3,4,8,6,4,9,6,7,6,9,11,7,4,0,0,0,0,3,0,0,0,0,3,0,0,,0,7,0,0,,0,5,0,0,,0,,,0,0,0,9,0,0,0,0,4,,0,,0,7,0,0,0,0,6,0,0,0,0,7,,0,,0,11,0,0,0,0,5,,0,0,0,,,,3,3,3,4,4,,4,5,7,4,,,3,5,3,,5,,6,,4,4,3,4,3,4,8,6,4,9,6,7,5,9,11,5,4,0,0,0,0,3,0,0,0,0,3,0,0,,0,7,0,0,,0,5,0,0,,0,,,0,0,0,9,0,0,0,0,4,,0,,0,7,0,0,0,0,5,0,0,0,0,7,,0,,0,11,0,0,0,0,5,0,0,0,0,,,,3,3,3,4,4,,4,5,7,3,,,3,5,3,,5,,6,,4,4,,11,0,40,0,30,3,5,0,18,0,19,,6,0,22,0,11,,10,0,0,0,0,0,,0,0,0,34,0,3,0,0,0,3,0,0,0,28,,,,0,0,,0,0,0,81,3,72,,4,,0,0,5,0,0,0,42,,39,,36,0,,,0,0,4,0,0,0,36,,,,0,0,,0,0,0,0,0,0,0,,0,5,0,4,0,,0,5,0,3,0,,0,4,,5,0,3,0,4,,35,,,,0,0,3,0,0,0,,0,13,0,14,,,0,8,0,,,39,,28,,11,,28,11,6,22,5,4,,,0,0,,,,0,0,0
431440725000002,13,14,13,13,9,10,24,23,20,14,21,27,6,11,,0,0,0,13,,0,0,0,10,,0,,0,11,,0,0,0,8,,0,0,0,9,,0,0,0,23,,0,0,0,21,,0,0,0,15,3,0,,0,10,3,0,,0,18,,0,,0,26,,0,0,0,5,,0,0,0,4,9,7,4,3,5,11,11,11,8,10,11,5,9,5,6,9,6,5,13,12,9,6,11,16,,13,14,13,13,9,9,24,23,20,13,19,26,5,11,,0,0,0,13,,0,0,0,10,,0,,0,11,,0,0,0,8,,0,0,0,9,0,0,0,0,23,,0,0,0,21,,0,0,0,15,3,0,,0,10,3,0,0,0,17,,0,,0,25,,0,0,0,4,,0,0,0,4,9,7,4,3,4,11,11,11,7,9,11,4,9,5,6,9,6,5,13,12,9,6,10,15,,40,0,98,,63,5,20,0,44,,31,3,20,0,54,0,32,,34,0,5,0,0,0,,0,0,0,87,0,9,,0,0,,0,0,0,56,3,6,0,0,0,,,0,0,201,6,177,3,20,,0,0,4,,0,0,95,4,106,,88,,5,,0,0,,,0,0,89,,15,0,0,0,,0,0,0,0,0,,0,,0,4,0,,0,4,0,7,0,13,0,12,0,8,,11,,15,0,3,,70,,7,0,0,0,3,,0,0,,0,25,0,30,3,,0,16,0,7,,80,4,56,3,24,,56,24,6,48,25,21,0,4,,,0,,6,7,,0
431440725000003,35,29,35,25,29,36,39,59,50,33,28,45,32,28,0,0,7,0,29,0,0,0,0,33,0,0,,0,25,0,0,0,0,28,0,0,,0,29,,0,5,0,37,0,0,,0,57,0,0,,0,45,,0,3,0,33,0,0,0,0,27,0,0,,0,44,0,0,,0,30,0,0,,0,18,12,20,11,14,21,17,26,32,18,11,23,13,17,17,15,14,15,15,22,33,18,15,17,22,19,34,29,35,25,28,36,38,57,49,33,27,43,26,27,0,0,7,0,29,0,0,0,0,33,0,0,,0,25,0,0,0,0,27,0,0,,0,29,,0,5,0,37,0,0,,0,55,0,0,,0,44,,0,3,0,33,0,0,0,0,26,0,0,,0,42,0,0,,0,26,0,0,0,0,17,12,20,11,14,21,16,25,31,18,11,22,10,17,17,15,14,14,15,22,32,18,15,16,21,16,98,,233,5,129,9,49,,118,3,61,4,49,0,115,,68,5,89,,0,0,0,0,9,0,0,0,217,4,4,0,0,0,12,,0,0,127,7,0,0,0,0,,,0,0,460,15,433,12,4,0,0,0,23,3,0,0,228,8,232,7,216,6,,0,0,0,10,,0,0,217,6,,0,0,0,13,,0,0,,0,,0,10,0,8,0,7,0,15,0,18,,27,,30,0,20,0,16,0,25,,12,3,178,5,3,0,0,0,9,,0,0,10,0,88,,57,3,,0,17,0,16,,190,6,155,5,35,,155,35,9,133,47,39,,9,,4,,3,12,8,0,0
431440725000004,14,20,18,24,31,21,14,24,26,35,26,45,17,13,0,0,,0,17,,0,,0,16,,0,0,0,23,,0,0,0,30,0,0,,0,19,,0,,0,13,,0,0,0,23,0,0,,0,24,,0,,0,33,,0,,0,25,,0,0,0,43,,0,,0,16,0,0,,0,7,9,9,16,14,10,8,16,13,20,11,24,9,7,11,9,8,17,11,6,8,13,15,15,21,8,13,19,18,24,30,21,13,24,25,33,24,43,13,12,0,0,,0,16,,0,,0,16,,0,0,0,23,,0,0,0,29,0,0,,0,19,,0,,0,12,,0,0,0,23,0,0,,0,23,,0,,0,31,,0,,0,23,,0,0,0,41,,0,,0,13,0,0,0,0,7,9,9,16,13,10,7,16,13,18,10,23,6,6,10,9,8,17,11,6,8,12,15,14,20,7,50,,137,3,113,10,25,0,75,,57,7,25,,62,,56,3,44,,4,0,0,0,,0,0,0,129,3,4,0,0,0,4,0,0,0,108,9,3,0,0,0,,,0,0,300,15,281,14,11,0,0,0,8,,0,0,157,9,143,6,148,8,6,0,0,0,3,,0,0,133,6,5,0,0,0,5,0,0,0,0,0,3,0,,0,8,0,10,,7,0,3,,14,0,13,,15,,11,,25,,7,3,110,9,5,0,0,0,3,,0,0,4,0,45,,52,7,,0,10,,6,0,118,10,101,9,17,,101,17,8,89,39,22,0,6,0,,,,6,7,,0
431440725000005,12,11,13,15,16,15,21,29,32,16,28,44,16,12,0,0,0,0,11,0,0,0,0,12,,0,0,0,15,0,0,0,0,16,0,0,0,0,15,0,0,0,0,20,,0,0,0,28,,0,0,0,32,0,0,0,0,16,0,0,0,0,28,0,0,0,0,44,0,0,0,0,16,0,0,0,0,9,6,10,8,8,8,10,13,21,5,13,20,10,3,5,3,7,8,7,11,16,11,11,15,24,6,12,11,13,15,14,15,19,28,32,16,28,41,16,12,0,0,0,0,11,0,0,0,0,12,,0,0,0,15,0,0,0,0,14,0,0,0,0,15,0,0,0,0,19,0,0,0,0,27,,0,0,0,32,0,0,0,0,16,0,0,0,0,28,0,0,0,0,41,0,0,0,0,16,0,0,0,0,9,6,10,8,8,8,8,12,21,5,13,19,10,3,5,3,7,6,7,11,16,11,11,15,22,6,36,0,123,5,101,3,25,0,65,3,47,,11,0,58,,54,,35,0,,0,0,0,0,0,0,0,122,4,,,0,0,0,0,0,0,101,3,0,0,0,0,0,0,0,0,260,8,258,7,,,0,0,0,0,0,0,137,4,123,4,136,3,,,0,0,0,0,0,0,122,4,,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,8,0,4,0,8,,12,,19,0,6,0,12,0,27,,8,0,110,3,,,0,0,0,0,0,0,3,0,50,,39,,0,0,5,0,14,,111,4,92,3,19,,92,19,3,76,28,6,5,10,,,5,5,3,6,0,0
431440725000007,16,20,11,12,24,23,19,27,17,14,25,44,17,12,4,0,0,0,16,4,0,0,0,8,,0,,0,12,0,0,0,0,22,0,,,0,21,,,0,0,18,0,0,,0,26,,0,0,0,17,0,0,0,0,14,0,0,0,0,24,0,0,0,,43,0,,0,0,17,0,0,0,0,11,13,5,5,13,12,12,11,10,7,12,22,6,5,7,6,7,11,11,7,16,7,7,13,22,11,15,20,10,12,24,23,19,27,17,12,25,42,17,11,4,0,0,0,16,4,0,0,0,7,,0,,0,12,0,0,0,0,22,0,,,0,21,,,0,0,18,0,0,,0,26,,0,0,0,17,0,0,0,0,12,0,0,0,0,24,0,0,0,,41,0,,0,0,17,0,0,0,0,10,13,5,5,13,12,12,11,10,6,12,21,6,5,7,5,7,11,11,7,16,7,6,13,21,11,45,,122,0,96,4,28,,63,0,45,,17,,59,0,51,,34,,10,0,0,0,,0,0,0,116,0,,0,,0,,0,0,0,94,4,0,0,,0,0,0,,0,263,6,244,6,12,0,3,0,3,0,,0,136,3,127,3,125,3,8,0,,0,,0,0,0,119,3,4,0,,0,,0,,0,0,0,,0,3,0,4,0,9,0,11,0,9,0,11,0,10,0,5,0,15,0,24,,6,0,106,,3,0,0,0,0,0,0,0,3,0,48,0,41,,,0,6,0,9,0,109,,92,,17,0,92,17,4,81,29,14,,11,,0,0,,7,3,0,0
431440725000008,12,8,8,10,10,16,13,11,14,16,18,19,9,12,0,0,0,0,8,0,0,0,0,8,0,0,0,0,10,0,0,0,0,10,0,0,0,0,16,0,0,0,0,13,0,0,0,0,11,0,0,0,0,13,,0,0,0,16,0,0,0,0,18,0,0,0,0,19,0,0,0,0,9,0,0,0,0,5,6,5,6,5,9,8,6,5,9,8,11,3,7,,3,4,5,7,5,5,9,7,10,8,6,12,8,8,10,10,16,13,11,14,16,17,18,9,12,0,0,0,0,8,0,0,0,0,8,0,0,0,0,10,0,0,0,0,10,0,0,0,0,16,0,0,0,0,13,0,0,0,0,11,0,0,0,0,13,,0,0,0,16,0,0,0,0,17,0,0,0,0,18,0,0,0,0,9,0,0,0,0,5,6,5,6,5,9,8,6,5,9,7,11,3,7,,3,4,5,7,5,5,9,7,10,7,6,28,0,74,0,60,,16,0,39,0,30,,12,0,35,0,30,,28,0,0,0,0,0,0,0,0,0,73,0,,0,0,0,0,0,0,0,60,,0,0,0,0,0,0,0,0,162,,161,,,0,0,0,0,0,0,0,85,,77,,84,,,0,0,0,0,0,0,0,77,,0,0,0,0,0,0,0,0,0,0,,0,0,0,3,0,0,0,8,0,7,0,6,0,5,0,7,0,9,,12,,3,0,60,,,0,0,0,0,0,0,0,0,0,21,0,22,,,0,8,0,9,,61,,43,,18,,43,18,12,35,23,10,,8,,0,3,,,5,0,0
431440725000009,7,9,5,4,0,3,,5,,0,,0,0,0,4,0,0,3,,6,0,,0,3,,0,,0,,,0,,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,,,0,0,,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,,3,0,,,,,0,,0,0,,6,3,,0,,,3,,0,0,0,0,7,9,5,4,0,0,,3,,0,0,0,0,0,4,0,0,3,,6,0,,0,3,,0,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,,3,0,0,,0,,0,0,0,0,,6,3,,0,0,,3,0,0,0,0,0,21,0,10,6,0,,10,0,5,4,0,,11,0,5,,0,0,4,0,11,0,0,0,3,0,3,0,,,6,,0,0,,,,,0,0,0,,0,0,0,0,0,0,31,7,6,,17,,0,0,4,,4,,15,5,16,,,,9,,0,0,,,,0,4,,8,0,0,0,,0,,,0,0,3,0,3,0,,0,0,0,0,3,,0,,,,0,0,0,0,,0,0,0,0,4,,5,,0,0,,,0,,,0,,3,0,,4,0,3,,0,0,11,5,4,4,7,,4,7,5,6,6,,0,0,0,0,0,0,0,,0,0
431440725000011,5,4,5,13,12,15,12,10,6,8,13,12,9,4,,0,0,0,4,0,0,0,0,4,,0,0,0,13,0,0,0,0,11,,0,0,0,15,0,0,0,0,10,,0,0,0,10,0,0,0,0,6,0,0,0,0,7,,0,0,0,13,0,0,0,0,12,0,0,0,0,9,0,0,0,0,3,,3,7,6,5,8,7,3,4,5,7,4,,,,6,6,10,4,3,3,4,8,5,5,5,4,4,13,12,14,11,10,5,7,13,11,8,4,,0,0,0,4,0,0,0,0,3,,0,0,0,13,0,0,0,0,11,,0,0,0,14,0,0,0,0,9,,0,0,0,10,0,0,0,0,5,0,0,0,0,7,0,0,0,0,13,0,0,0,0,11,0,0,0,0,8,0,0,0,0,3,,,7,6,5,8,7,3,3,5,6,3,,,,6,6,9,3,3,,4,8,5,5,13,,65,3,39,3,7,,36,0,17,3,6,0,29,3,22,0,11,,,0,0,0,0,0,0,0,62,3,3,0,0,0,0,0,0,0,39,,0,,0,0,0,0,0,0,117,7,112,6,5,,0,0,0,0,0,0,60,4,57,3,56,3,4,,0,0,0,0,0,0,56,3,,0,0,0,0,0,0,0,0,0,,0,0,0,5,0,5,0,9,0,4,0,5,0,4,0,4,,7,0,6,,,,51,,,,0,0,0,0,0,0,,0,22,0,14,3,0,0,10,0,5,0,52,3,37,3,15,0,37,15,9,29,9,6,,4,,,,0,,,0,0
431440725000012,26,28,18,23,37,36,25,41,32,41,37,26,14,16,,0,8,0,19,,,6,0,14,0,0,4,0,18,3,0,,0,25,5,0,7,0,31,0,0,5,0,17,0,0,8,0,36,,0,4,0,23,,,6,0,33,4,0,4,0,33,,0,,0,22,,0,,0,9,,0,4,0,14,15,9,13,14,21,16,17,20,17,20,13,5,12,13,9,10,23,15,9,24,12,24,17,13,9,26,28,18,23,37,36,23,38,31,37,33,23,9,16,,0,8,0,19,,,6,0,14,0,0,4,0,18,3,0,,0,25,5,0,7,0,31,0,0,5,0,16,0,0,7,0,35,,0,,0,23,,,5,0,31,,0,4,0,31,0,0,,0,20,,0,,0,6,0,0,3,0,14,15,9,13,14,21,15,17,19,15,18,12,3,12,13,9,10,23,15,8,21,12,22,15,11,6,72,0,188,6,102,16,38,0,99,,48,7,34,0,89,4,54,9,49,0,4,0,,0,18,0,0,0,148,,11,0,,0,28,4,0,0,88,9,3,6,0,0,11,,0,0,362,22,285,11,18,6,,0,57,5,0,0,185,9,177,13,142,5,9,3,,0,33,,0,0,143,6,9,3,,0,24,4,0,0,0,0,,0,5,0,7,0,15,0,22,0,12,0,19,0,20,,22,3,18,,16,,7,,129,4,8,3,,0,26,,0,0,0,0,70,,44,4,6,0,25,0,19,4,164,9,114,5,50,4,114,50,22,89,38,29,0,6,,,0,0,9,,0,0
431440727000001,36,38,27,24,46,44,38,28,27,36,20,35,15,30,4,0,,0,36,0,0,,0,24,,0,,0,19,0,0,5,0,41,,0,3,0,38,,0,5,0,37,0,0,,0,23,,0,4,0,24,0,0,3,0,32,0,0,4,0,19,0,0,,0,32,3,0,0,0,14,,0,0,0,15,25,13,10,19,27,20,16,13,17,10,17,,21,13,14,14,27,17,18,12,14,19,10,18,13,36,37,27,24,46,44,36,26,23,35,18,30,7,30,4,0,,0,35,0,0,,0,24,,0,,0,19,0,0,5,0,41,,0,3,0,38,,0,5,0,35,0,0,,0,21,,0,4,0,21,0,0,,0,31,0,0,4,0,18,0,0,0,0,27,3,0,0,0,6,,0,0,0,15,25,13,10,19,27,19,14,10,17,8,15,,21,12,14,14,27,17,17,12,13,18,10,15,5,100,,199,8,90,16,53,0,99,6,42,4,47,,100,,48,12,89,,5,0,0,0,6,0,0,0,175,7,4,0,0,0,20,,0,0,82,15,4,0,0,0,4,,0,0,389,25,346,23,13,0,0,0,30,,0,0,194,10,195,15,168,8,6,0,0,0,20,,0,0,178,15,7,0,0,0,10,0,0,0,0,0,7,0,8,0,8,0,21,0,25,0,18,,14,,15,3,23,,12,,22,4,4,4,154,14,3,0,0,0,20,,0,0,14,0,81,5,38,4,,0,20,0,23,7,177,16,133,9,44,7,133,44,4,109,43,33,,5,3,,3,,6,,0,0
431440727000002,21,25,26,24,25,26,26,23,26,23,23,22,6,13,0,0,8,0,19,0,0,6,0,18,3,0,5,0,20,,0,3,0,17,,0,7,0,22,0,0,4,0,19,,0,6,0,20,0,0,3,0,18,,0,7,0,19,0,0,4,0,20,,0,,0,18,0,0,4,0,6,0,0,0,0,14,14,10,15,13,14,8,16,15,11,14,11,,7,11,16,9,12,12,18,7,11,12,9,11,5,20,25,26,24,23,24,21,16,16,20,19,19,4,13,0,0,7,0,19,0,0,6,0,18,3,0,5,0,20,,0,3,0,16,,0,6,0,21,0,0,3,0,14,,0,6,0,15,0,0,,0,12,0,0,4,0,17,0,0,3,0,18,,0,0,0,16,0,0,3,0,4,0,0,0,0,13,14,10,15,11,13,5,10,8,9,11,10,0,7,11,16,9,12,11,16,6,8,11,8,9,4,71,,124,26,62,12,37,,62,19,30,7,34,0,62,7,32,5,50,0,3,0,0,0,18,,0,0,98,18,3,,0,0,23,7,0,0,55,8,,0,0,0,6,4,0,0,257,39,203,26,7,,0,0,47,12,0,0,129,27,128,12,101,19,4,0,0,0,24,8,0,0,102,7,3,,0,0,23,4,0,0,0,0,3,0,12,0,6,0,13,,14,,10,,9,7,10,6,13,,11,,14,,,,92,16,3,,0,0,21,5,0,0,8,0,38,13,26,4,7,0,24,4,13,,116,22,72,17,44,5,72,44,14,61,36,16,0,,3,,,0,3,3,0,0
