CD_setor,V01317,V01318,V01319,V01320,V01321,V01322,V01323,V01324,V01325,V01326,V01327,V01328,V01329,V01330,V01331,V01332,V01333,V01334,V01335,V01336,V01337,V01338,V01339,V01340,V01341,V01342,V01343,V01344,V01345,V01346,V01347,V01348,V01349,V01350,V01351,V01352,V01353,V01354,V01355,V01356,V01357,V01358,V01359,V01360,V01361,V01362,V01363,V01364,V01365,V01366,V01367,V01368,V01369,V01370,V01371,V01372,V01373,V01374,V01375,V01376,V01377,V01378,V01379,V01380,V01381,V01382,V01383,V01384,V01385,V01386,V01387,V01388,V01389,V01390,V01391,V01392,V01393,V01394,V01395,V01396,V01397,V01398,V01399,V01400,V01401,V01402,V01403,V01404,V01405,V01406,V01407,V01408,V01409,V01410,V01411
431440705180024,67,12,0,16,,29,5,0,10,0,38,7,0,6,,15,5,0,4,0,5,10,,3,0,0,3,,0,0,0,0,,6,8,0,,,,,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,,,0,4,0,8,3,0,3,0,19,3,0,6,,38,5,0,3,0,,0,0,,0,28,5,0,9,0,0,0,0,0,0,38,7,0,6,
431440705180025,650,73,0,85,0,313,47,0,45,0,337,26,0,40,0,251,24,0,32,0,135,116,15,9,0,0,19,13,0,0,0,12,60,109,70,0,0,,9,14,0,0,0,0,0,0,0,11,10,11,0,0,0,0,0,111,12,0,22,0,119,11,0,20,0,298,29,0,27,0,122,21,0,16,0,32,4,0,5,0,281,43,0,40,0,34,4,0,6,0,303,22,0,34,0
431440705180026,394,23,0,33,0,196,10,0,14,0,198,13,0,19,0,152,12,0,10,0,67,85,4,8,0,0,4,6,0,0,,4,20,63,64,0,,,5,5,0,0,0,0,0,0,,,4,3,0,0,0,0,0,54,,0,8,0,75,6,0,11,0,160,10,0,9,0,105,6,0,5,0,20,,0,,0,176,9,0,12,0,10,0,0,3,0,188,13,0,16,0
431440705180027,121,22,0,11,0,55,7,0,5,0,66,15,0,6,0,59,11,0,7,0,24,35,,10,0,0,,5,0,0,0,,15,32,11,0,,,6,,0,0,0,0,0,0,0,,,3,0,0,0,0,0,21,,0,0,0,21,7,0,3,0,63,10,0,5,0,16,3,0,3,0,7,0,0,0,0,48,7,0,5,0,6,,0,0,0,60,14,0,6,0
431440705180030,438,88,0,66,0,200,46,0,38,0,238,42,0,28,0,173,38,0,29,0,71,102,16,22,0,0,19,10,0,0,0,,31,59,81,,,8,16,12,0,0,0,0,0,0,,8,12,8,0,0,0,0,0,68,4,0,12,0,77,13,0,18,0,174,49,0,25,0,119,22,0,11,0,22,0,0,4,0,178,46,0,34,0,23,0,0,,0,215,42,0,27,0
431440705180031,354,149,0,127,0,163,64,0,61,0,191,85,0,66,0,125,53,0,41,0,59,66,24,29,0,0,12,29,0,0,0,,24,63,36,0,,19,17,15,0,0,0,0,0,0,3,9,13,16,0,0,0,0,0,58,31,0,24,0,76,34,0,35,0,164,60,0,45,0,56,24,0,23,0,20,9,0,9,0,143,55,0,52,0,18,9,0,4,0,173,76,0,62,0
431440705180032,388,194,0,114,0,198,81,0,54,0,190,113,0,60,0,147,68,0,38,0,68,79,23,45,0,0,13,25,0,0,0,7,30,59,51,0,3,13,30,22,0,0,0,0,0,0,,13,17,6,0,0,0,0,0,78,32,0,26,0,85,58,0,36,0,147,73,0,44,0,78,31,0,8,0,30,12,0,8,0,168,69,0,46,0,22,11,0,10,0,168,102,0,50,0
431440705180033,441,253,,207,0,212,102,,83,0,229,151,0,124,0,145,90,0,53,0,57,88,33,57,0,0,16,37,0,0,0,4,36,65,40,0,5,27,29,29,0,0,0,0,0,0,,14,21,17,0,0,0,0,0,94,46,0,60,0,86,59,0,48,0,197,106,,69,0,64,42,0,30,0,31,13,0,18,0,181,89,,65,0,31,16,0,24,0,198,135,0,100,0
431440705180034,411,158,0,132,0,192,72,0,54,0,219,86,0,78,0,137,66,0,42,0,53,84,25,41,0,0,16,26,0,0,0,4,42,61,30,0,4,19,30,13,0,0,0,0,0,,,15,19,5,0,0,0,0,0,96,29,0,29,0,98,40,0,36,0,160,72,0,61,0,57,17,0,6,0,41,10,0,8,0,151,62,0,46,0,27,12,0,11,0,192,74,0,67,0
431440705180035,310,259,0,168,0,149,133,0,86,0,161,126,0,82,0,105,89,0,49,0,41,64,32,57,0,0,23,26,0,0,0,5,24,54,22,0,5,25,43,16,0,0,0,0,0,0,,11,24,12,0,0,0,0,0,69,46,0,46,0,74,89,0,46,0,127,101,0,57,0,40,23,0,19,0,26,21,0,15,0,123,112,0,71,0,23,8,0,23,0,138,118,0,59,0
431440705180036,533,204,0,193,0,251,87,0,84,0,282,117,0,109,0,209,68,0,60,0,93,116,25,43,0,0,25,35,0,0,0,7,43,111,48,0,3,20,34,11,0,0,0,0,0,0,4,14,29,13,0,0,0,0,0,101,44,0,40,0,129,61,0,60,0,240,77,0,76,0,63,22,0,17,0,32,11,0,11,0,219,76,0,73,0,38,15,0,14,0,244,102,0,95,0
431440705180037,431,121,,75,0,212,49,0,41,0,219,72,,34,0,164,35,,21,0,78,86,10,25,0,,12,9,0,0,0,6,43,58,57,0,,9,14,10,0,0,0,,0,0,,6,9,5,0,0,0,0,0,80,22,0,23,0,79,40,0,20,0,177,46,,25,0,95,13,0,7,0,35,4,0,11,0,177,45,0,30,0,27,6,0,8,0,192,66,,26,0
431440705180038,496,115,0,107,0,236,52,0,54,0,260,63,0,53,0,193,50,0,36,0,79,114,24,26,0,0,21,15,0,0,0,4,41,77,71,0,4,16,20,10,0,0,0,0,0,0,0,7,19,10,0,0,0,0,0,80,14,0,31,0,93,30,0,18,0,207,55,0,42,0,116,16,0,16,0,27,5,0,7,0,209,47,0,47,0,29,5,0,11,0,231,58,0,42,0
431440705180039,506,134,0,122,,260,59,0,57,0,246,75,0,65,,192,49,0,40,0,110,82,19,30,0,0,19,21,0,0,0,9,36,71,76,0,3,11,19,16,0,0,0,0,0,0,4,13,11,12,0,0,0,0,0,96,21,0,35,0,116,45,0,26,0,177,38,0,40,,117,30,0,21,0,29,8,0,11,0,231,51,0,46,0,32,6,0,14,0,214,69,0,51,
431440705180041,346,61,0,71,,166,22,0,39,,180,39,0,32,,130,19,0,26,,63,67,9,10,0,0,13,13,,0,,6,32,39,52,0,,6,8,4,0,0,0,0,0,0,0,5,16,5,0,0,0,,0,66,16,0,15,0,69,18,0,13,0,126,21,0,35,,85,6,0,8,0,25,4,0,7,0,141,18,0,32,,18,6,0,,0,162,33,0,30,
431440705180042,392,199,0,153,,185,82,0,71,,207,117,0,82,0,153,67,0,54,,61,92,21,46,0,0,22,32,,0,0,7,39,67,40,0,5,23,23,16,0,0,0,0,0,0,7,15,22,10,0,0,,0,0,86,47,0,37,0,67,51,0,43,0,167,77,0,59,,72,24,0,14,0,26,14,0,17,0,159,68,0,54,,28,17,0,12,0,179,100,0,70,0
431440705180044,191,110,0,82,0,96,49,0,39,0,95,61,0,43,0,67,39,0,27,0,26,41,12,27,0,0,9,18,0,0,0,5,24,27,11,0,,7,22,8,0,0,0,0,0,0,3,8,9,7,0,0,0,0,0,47,16,0,23,0,51,39,0,26,0,77,43,0,24,0,16,12,0,9,0,18,5,0,10,0,78,44,0,29,0,12,6,0,6,0,83,55,0,37,0
431440705180045,267,156,0,103,6,122,75,0,52,4,145,81,0,51,,94,53,0,33,,33,61,13,40,0,0,16,17,0,,0,7,27,41,19,0,4,16,31,,0,0,0,0,0,0,3,12,12,6,0,0,,,0,61,32,0,28,0,70,55,0,39,3,109,62,0,27,3,27,7,0,9,0,22,17,0,11,0,100,58,0,41,4,21,7,0,9,0,124,74,0,42,
431440705180046,270,124,0,111,0,139,50,0,51,0,131,74,0,60,0,88,43,0,35,0,33,55,9,34,0,0,15,20,0,0,0,3,28,37,20,0,,13,21,7,0,0,0,0,0,0,3,8,19,5,0,0,0,0,0,58,23,0,25,0,75,35,0,34,0,100,53,0,46,0,37,13,0,6,0,26,8,0,7,0,113,42,0,44,0,17,6,0,11,0,114,68,0,49,0
431440705180047,209,98,0,69,0,99,51,0,28,0,110,47,0,41,0,70,36,0,22,0,27,43,16,20,0,0,6,16,0,0,0,,21,31,16,0,,12,19,3,0,0,0,0,0,0,5,,11,4,0,0,0,0,0,49,22,0,20,0,46,27,0,23,0,86,45,0,22,0,28,4,0,4,0,16,6,0,6,0,83,45,0,22,0,19,8,0,10,0,91,39,0,31,0
431440705180048,271,154,0,152,0,128,74,0,72,0,143,80,0,80,0,90,52,0,45,0,32,58,20,32,0,0,20,25,0,0,0,6,18,47,19,0,5,17,24,6,0,0,0,0,0,0,,12,27,5,0,0,0,0,0,64,32,0,39,0,64,46,0,49,0,115,64,0,52,0,28,12,0,12,0,20,9,0,16,0,108,65,0,56,0,23,12,0,16,0,120,68,0,64,0
431440705180051,564,54,0,98,,256,28,0,43,0,308,26,0,55,,224,26,0,31,,129,95,14,12,0,0,16,15,0,,,6,37,93,87,0,,3,11,11,0,0,0,0,0,0,,3,12,15,0,0,,0,0,69,5,0,28,0,105,7,0,17,0,250,26,0,33,,140,16,0,20,0,25,,0,11,0,231,27,0,32,0,28,,0,10,0,280,24,0,45,
431440705180052,515,73,0,98,0,242,31,0,49,0,273,42,0,49,0,195,30,0,31,0,91,104,12,18,0,0,15,16,0,0,0,10,42,70,73,0,5,7,8,10,0,0,0,0,0,0,3,8,14,6,0,0,0,0,0,71,15,0,34,0,106,14,0,22,0,209,27,0,33,0,129,17,0,9,0,25,7,0,15,0,217,24,0,34,0,18,3,0,13,0,255,39,0,36,0
431440705180053,733,133,0,190,,343,61,0,93,,390,72,0,97,,273,50,0,61,,129,144,25,25,0,0,29,32,,,,13,68,121,70,,,18,18,12,0,0,0,0,0,0,4,23,28,6,0,0,0,,0,166,24,0,49,0,138,22,0,46,0,315,64,0,82,,114,23,0,13,0,48,7,0,15,0,295,54,0,78,,52,7,0,16,0,338,65,0,81,
431440705180054,749,122,0,143,0,346,68,0,59,0,403,54,0,84,0,284,43,0,54,0,124,160,15,28,0,0,22,32,0,0,0,9,68,113,94,0,0,19,15,9,0,0,0,0,0,0,3,17,23,11,0,0,0,0,0,162,19,0,37,0,150,30,0,35,0,290,59,0,55,0,147,14,0,16,0,62,7,0,15,0,284,61,0,44,0,52,8,0,13,0,351,46,0,71,0
431440705180055,503,60,0,78,6,228,32,0,45,,275,28,0,33,5,199,23,0,27,3,114,85,15,8,0,0,16,11,,,0,13,83,66,37,0,0,12,8,3,0,0,0,0,0,0,5,12,8,,0,0,,,,116,11,0,23,,117,14,0,22,0,216,30,0,31,3,54,5,0,,,35,5,0,11,0,193,27,0,34,,52,4,0,6,,223,24,0,27,4
431440705180056,201,8,0,13,0,104,4,0,7,0,97,4,0,6,0,73,3,0,5,0,37,36,,,0,0,3,,0,0,0,,16,36,19,0,0,,,,0,0,0,0,0,0,0,0,4,,0,0,0,0,0,30,3,0,3,0,38,,0,,0,96,3,0,6,0,37,,0,,0,11,,0,,0,93,3,0,5,0,9,,0,0,0,88,3,0,6,0
431440705180057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431440705180058,382,64,0,70,,172,35,0,32,0,210,29,0,38,,146,29,0,24,0,74,72,20,9,0,0,12,12,0,0,0,3,37,66,40,0,0,11,12,6,0,0,0,0,0,0,,8,9,6,0,0,0,0,0,79,7,0,17,,63,14,0,12,0,178,35,0,31,0,62,8,0,10,,19,4,0,4,0,153,31,0,28,0,29,,0,4,0,181,27,0,34,
431440705180059,343,44,,85,0,159,24,,42,0,184,20,0,43,0,139,19,,34,0,73,66,10,9,,0,17,17,0,0,0,5,19,54,61,0,,,7,9,0,0,0,,0,0,,9,10,13,0,0,0,0,0,47,3,0,13,0,58,6,,22,0,146,22,,33,0,92,13,0,17,0,16,,0,7,0,143,22,,35,0,17,0,0,,0,167,20,0,41,0
431440705180060,394,41,0,74,0,198,19,0,35,0,196,22,0,39,0,150,17,0,33,0,63,87,6,11,0,0,13,20,0,0,6,8,23,53,60,,,4,6,5,0,0,0,0,0,0,,8,15,8,0,0,0,0,0,54,3,0,16,0,79,5,0,12,0,163,25,0,34,0,98,8,0,12,0,16,,0,7,0,182,18,0,28,0,19,0,0,4,0,177,22,0,35,0
431440705180061,529,51,0,82,,242,21,0,33,,287,30,0,49,0,200,23,0,32,0,83,117,5,18,0,0,9,23,0,0,,11,37,64,87,,0,9,3,10,0,0,0,0,0,0,,3,21,7,0,0,0,0,0,81,6,0,12,,106,6,0,21,0,204,27,0,35,0,138,12,0,14,0,28,,0,4,0,214,20,0,29,,24,,0,7,0,263,29,0,42,0
431440705180063,636,97,6,137,5,292,44,,65,,344,53,4,72,3,248,35,,54,,132,116,20,15,0,,30,24,0,,,3,36,105,103,0,,6,12,16,0,0,,0,,0,4,11,20,19,0,0,,0,,98,14,,24,,110,15,,32,0,270,43,,51,,158,25,,30,,30,3,,8,0,262,41,,57,,33,4,0,8,,311,49,4,64,
431440705180065,480,35,,49,0,231,15,,23,0,249,20,0,26,0,188,8,0,19,0,74,114,,6,0,0,8,11,0,0,,4,40,63,80,0,0,,4,3,0,0,0,0,0,0,0,,11,6,0,0,0,0,0,57,3,0,6,0,67,10,0,9,0,208,18,,22,0,148,4,0,12,0,26,0,0,3,0,205,15,,20,0,14,,0,,0,235,18,0,24,0
431440705180066,283,20,0,36,,133,12,0,19,,150,8,0,17,0,107,8,0,13,,63,44,3,5,0,0,8,5,,0,,,7,36,61,0,0,,3,4,0,0,0,0,0,0,0,3,6,4,0,0,0,0,,27,3,0,12,0,39,,0,3,0,110,8,0,13,0,107,7,0,8,,11,,0,6,0,122,11,0,13,,5,0,0,4,0,145,8,0,13,0
431440705180067,434,47,0,56,0,191,21,0,28,0,243,26,0,28,0,164,22,0,24,0,99,65,11,11,0,0,13,11,0,0,0,,27,62,74,0,0,3,9,10,0,0,0,0,0,0,,7,6,9,0,0,0,0,0,66,4,0,9,0,59,12,0,15,0,197,14,0,19,0,112,17,0,13,0,21,0,0,5,0,170,21,0,23,0,23,3,0,0,0,220,23,0,28,0
431440705180070,445,98,4,64,0,204,42,3,29,0,241,56,,35,0,177,32,,23,0,72,105,8,24,,0,8,15,0,0,3,11,27,66,70,0,,5,11,15,0,0,0,0,,0,,4,9,9,0,0,0,0,0,65,19,0,11,0,70,20,0,13,0,181,32,,23,0,129,27,3,17,0,21,6,0,5,0,183,36,3,24,0,24,10,0,4,0,217,46,,31,0
431440705180071,473,84,3,65,0,222,41,,31,0,251,43,,34,0,173,34,,23,0,64,109,9,25,0,,8,15,0,0,,7,33,61,70,0,3,8,14,9,0,0,0,0,,0,,6,5,10,0,0,0,0,0,61,9,0,14,0,97,21,,10,0,179,36,,27,0,136,18,,14,0,17,,0,4,0,205,39,,27,0,17,4,0,6,0,234,39,,28,0
431440705180073,189,53,0,66,0,86,23,0,33,0,103,30,0,33,0,67,18,0,23,0,24,43,8,10,0,0,10,13,0,0,0,3,18,26,20,0,3,6,6,3,0,0,0,0,0,0,,8,9,5,0,0,0,0,0,27,14,0,12,0,52,14,0,16,0,74,17,0,29,0,36,8,0,9,0,5,,0,7,0,81,22,0,26,0,13,4,0,3,0,90,26,0,30,0
431440705180074,439,50,0,15,0,196,19,0,6,0,243,31,0,9,0,187,27,0,5,0,98,89,9,18,0,0,,4,0,0,0,,20,72,94,0,0,5,10,12,0,0,0,0,0,0,0,,,3,0,0,0,0,0,44,5,0,3,0,68,11,0,3,0,180,19,0,4,0,147,15,0,5,0,17,0,0,,0,179,19,0,4,0,15,3,0,,0,228,28,0,8,0
431440705180075,770,69,,67,0,351,34,,42,0,419,35,0,25,0,324,31,,24,0,148,176,15,16,,0,17,7,0,0,0,18,94,110,102,0,0,10,9,12,0,0,0,0,,0,0,8,10,6,0,0,0,0,0,122,4,0,16,0,168,10,0,12,0,318,42,0,28,0,162,13,,11,0,47,,0,4,0,304,33,,38,0,37,,0,5,0,382,34,0,20,0
431440705180076,451,34,0,50,0,205,16,0,24,0,246,18,0,26,0,175,14,0,16,0,95,80,8,6,0,0,3,13,0,0,0,4,21,71,79,0,,,8,4,0,0,0,0,0,0,0,5,5,6,0,0,0,0,0,60,,0,7,0,73,6,0,16,0,190,20,0,18,0,128,6,0,9,0,15,,0,3,0,190,15,0,21,0,20,0,0,3,0,226,18,0,23,0
431440705180077,526,31,0,28,0,233,17,0,12,0,293,14,0,16,0,201,12,0,8,0,85,116,6,6,0,0,4,4,0,0,0,,17,79,103,0,0,4,3,5,0,0,0,0,0,0,0,,4,3,0,0,0,0,0,60,4,0,,0,75,3,0,7,0,208,13,0,12,0,183,11,0,8,0,21,0,0,0,0,212,17,0,12,0,18,,0,,0,275,13,0,15,0
431440705180078,309,99,0,61,6,122,36,0,26,3,187,63,0,35,3,129,45,0,22,5,31,98,6,39,0,0,6,16,,3,0,6,42,58,23,0,,10,24,9,0,0,0,0,0,0,,7,6,7,0,0,,,,76,18,0,15,0,66,25,0,13,,132,44,0,24,,35,12,0,9,,26,4,0,5,0,96,32,0,21,3,25,7,0,6,0,162,56,0,29,3
431440705180079,481,136,0,100,,217,57,0,46,0,264,79,0,54,,206,62,0,39,0,67,139,20,42,0,0,21,18,0,0,0,7,50,104,45,0,3,15,29,15,0,0,0,0,0,0,,14,17,7,0,0,0,0,0,95,24,0,20,0,85,28,0,22,0,235,60,0,48,0,66,24,0,10,,28,5,0,6,0,189,52,0,40,0,34,11,0,12,0,230,68,0,42,
431440705180080,522,22,0,27,3,220,11,0,10,,302,11,0,17,,245,13,0,14,,94,151,5,8,0,0,3,11,0,,0,14,59,101,71,0,,4,5,3,0,0,0,0,0,0,0,3,9,,0,0,,0,0,73,0,0,,,121,10,0,5,,234,8,0,16,,94,4,0,5,0,19,0,0,0,,201,11,0,10,,28,0,0,,0,274,11,0,16,
431440705180081,482,13,5,61,0,210,9,,30,0,272,4,4,31,0,263,6,,31,0,112,151,4,,,,17,14,0,0,,32,132,55,43,0,,,,,0,,,0,0,0,0,16,12,3,0,0,0,0,0,67,,,9,0,134,5,,12,0,221,6,3,37,0,60,,0,3,0,25,0,0,,0,185,9,,28,0,26,,,5,0,246,3,3,26,0
431440705180082,350,276,,161,0,165,109,0,83,0,185,167,,78,0,127,88,,49,0,35,92,18,70,0,,12,37,0,0,0,11,41,49,26,,5,33,44,5,0,0,0,,0,0,7,23,13,6,0,0,0,0,0,102,86,0,60,0,88,85,0,39,0,126,97,,53,0,34,8,0,9,0,40,25,0,25,0,125,84,0,58,0,30,29,0,10,0,155,138,,68,0
431440705180083,240,236,,124,0,100,92,,60,0,140,144,0,64,0,90,76,0,41,0,31,59,18,58,0,0,14,27,0,0,0,7,41,32,10,0,8,24,38,6,0,0,0,0,0,0,3,19,11,8,0,0,0,0,0,73,69,,42,0,57,64,0,32,0,94,96,0,40,0,16,7,0,10,0,20,20,,12,0,80,72,0,48,0,32,17,0,15,0,108,127,0,49,0
431440705180084,313,132,,138,0,144,54,0,66,0,169,78,,72,0,124,58,,31,0,25,99,8,50,0,,4,27,0,0,,16,42,47,18,0,9,18,27,4,0,0,0,,0,0,,8,17,4,0,0,0,0,0,81,26,0,55,0,92,50,0,41,0,116,49,,35,0,24,7,0,7,0,38,8,0,20,0,106,46,0,46,0,22,8,0,11,0,147,70,,61,0
431440705180085,181,162,,126,0,84,72,0,58,0,97,90,,68,0,88,66,,37,0,25,63,18,48,0,,8,29,0,0,0,14,23,34,17,,12,27,21,4,0,0,,0,0,0,4,10,17,6,0,0,0,0,0,44,38,0,45,0,42,53,0,39,0,71,66,,34,0,24,5,0,8,0,17,14,0,21,0,67,58,0,37,0,13,13,0,12,0,84,77,,56,0
431440705180086,464,77,,90,4,221,44,0,44,,243,33,,46,,186,31,0,28,,101,85,21,10,0,0,13,15,,0,0,12,88,69,17,0,,13,14,,0,0,0,0,0,0,,10,12,4,0,0,0,,0,106,21,0,23,,98,12,,26,,234,41,0,35,,26,3,0,6,0,43,9,0,8,0,178,35,0,36,,34,8,0,5,,209,25,,41,
431440705180087,765,74,3,95,,350,37,,45,0,415,37,,50,,341,33,,39,,161,180,20,13,0,,16,23,0,,,12,217,93,18,0,,19,12,,0,0,,0,0,0,,25,12,,0,0,0,,0,158,13,0,22,0,157,10,0,18,0,419,49,3,53,,31,,0,,0,62,3,0,10,0,288,34,,35,0,72,5,0,7,0,343,32,,43,
431440705180088,920,82,,86,0,412,37,,37,0,508,45,,49,0,378,36,,38,0,154,224,13,23,,,15,23,0,0,0,7,194,122,55,0,,20,13,,0,0,,,0,0,0,18,14,6,0,0,0,0,0,215,13,0,21,0,124,14,0,12,0,495,54,,46,0,86,,0,7,0,79,6,0,5,0,333,31,,32,0,72,5,0,9,0,436,40,,40,0
431440705180089,383,11,,23,0,169,3,,12,0,214,8,0,11,0,191,9,,9,0,64,127,,7,,0,5,4,0,0,,17,94,48,31,0,0,5,,3,0,0,,,0,0,0,6,3,0,0,0,0,0,0,61,0,0,7,0,81,0,0,6,0,200,7,,10,0,41,4,0,0,0,27,0,0,,0,142,3,,11,0,24,0,0,,0,190,8,0,9,0
431440705180090,476,41,0,74,,228,24,0,39,,248,17,0,35,,166,17,0,26,,96,70,15,,0,0,17,9,,0,0,3,83,63,17,0,0,5,9,3,0,0,0,0,0,0,0,12,12,,0,0,,0,0,127,5,0,27,0,79,8,0,8,0,242,23,0,35,,28,5,0,4,0,47,,0,7,0,181,22,0,32,,45,3,0,10,0,203,14,0,25,
431440705180091,142,38,0,12,0,65,18,0,6,0,77,20,0,6,0,58,13,0,,0,30,28,3,10,0,0,0,,0,0,0,,,28,26,0,,0,6,6,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,18,4,0,,0,19,7,0,6,0,66,17,0,5,0,39,10,0,0,0,4,,0,0,0,61,17,0,6,0,4,,0,0,0,73,18,0,6,0
431440705180092,200,19,0,25,0,91,10,0,11,0,109,9,0,14,0,83,7,0,7,0,38,45,3,4,0,0,,6,0,0,0,3,9,24,47,0,0,0,6,,0,0,0,0,0,0,0,,4,,0,0,0,0,0,18,0,0,8,0,31,5,0,3,0,66,10,0,8,0,85,4,0,6,0,7,0,0,4,0,84,10,0,7,0,6,0,0,3,0,103,9,0,11,0
431440705180093,376,43,0,44,0,176,18,0,25,0,200,25,0,19,0,135,16,0,14,0,64,71,4,12,0,0,7,7,0,0,,0,17,54,63,0,0,,11,4,0,0,0,0,0,,,,7,3,0,0,0,0,0,53,,0,4,0,63,8,0,8,0,157,22,0,21,0,103,12,0,11,0,16,,0,,0,160,17,0,23,0,16,0,0,0,0,184,25,0,19,0
431440705180094,335,46,0,61,0,151,22,0,25,0,184,24,0,36,0,128,19,0,17,0,62,66,8,11,0,0,8,9,0,0,0,,32,58,37,0,0,5,9,5,0,0,0,0,0,0,0,,9,6,0,0,0,0,0,58,4,0,22,0,72,9,0,13,0,144,25,0,20,0,61,8,0,6,0,18,0,0,3,0,133,22,0,22,0,20,,0,9,0,164,22,0,27,0
431440705180095,211,47,0,47,,93,19,0,30,0,118,28,0,17,,86,12,0,20,0,46,40,3,9,0,0,13,7,0,0,0,6,17,39,24,0,,,6,4,0,0,0,0,0,0,,4,9,6,0,0,0,0,0,34,11,0,7,0,47,15,0,11,0,90,17,0,20,,40,4,0,9,0,13,5,0,,0,80,14,0,28,0,8,4,0,,0,110,24,0,16,
431440705180096,131,80,0,63,0,64,35,0,28,0,67,45,0,35,0,44,26,0,23,0,30,14,11,15,0,0,8,15,0,0,0,,6,25,12,0,0,5,17,4,0,0,0,0,0,0,,7,8,7,0,0,0,0,0,27,20,0,13,0,28,13,0,11,0,57,40,0,27,0,19,7,0,12,0,6,6,0,6,0,58,29,0,22,0,10,5,0,5,0,57,40,0,30,0
431440705180097,641,90,0,104,0,291,41,0,48,0,350,49,0,56,0,270,42,0,35,0,123,147,20,22,0,0,16,19,0,0,,7,135,80,46,0,3,18,18,3,0,0,0,0,0,0,,21,8,4,0,0,0,0,0,133,16,0,23,0,149,21,0,30,0,289,48,0,41,0,70,5,0,10,0,49,4,0,9,0,242,37,0,39,0,50,6,0,4,0,300,43,0,52,0
431440705180098,363,132,0,157,0,183,62,0,72,0,180,70,0,85,0,128,52,0,48,0,55,73,15,37,0,0,14,34,0,0,6,14,39,40,29,4,7,16,22,3,0,0,0,0,0,4,6,11,17,10,0,0,0,0,0,87,22,0,52,0,94,49,0,44,0,146,56,0,49,0,36,5,0,12,0,29,9,0,20,0,154,53,0,52,0,22,5,0,17,0,158,65,0,68,0
431440705180100,322,70,0,109,0,154,35,0,55,0,168,35,0,54,0,131,27,0,38,0,60,71,12,15,0,0,16,22,0,0,0,5,30,47,49,0,,9,8,9,0,0,0,0,0,0,0,10,22,6,0,0,0,0,0,53,12,0,23,0,71,16,0,30,0,121,27,0,45,0,77,15,0,11,0,19,3,0,8,0,135,32,0,47,0,18,4,0,6,0,150,31,0,48,0
431440705180101,433,126,0,120,0,203,50,0,58,0,230,76,0,62,0,177,51,0,50,0,86,91,21,30,0,0,23,27,0,0,,13,43,88,32,0,,11,30,8,0,0,0,0,0,0,0,12,26,12,0,0,0,0,0,77,18,0,26,0,100,36,0,21,0,206,61,0,57,0,50,11,0,16,0,22,6,0,9,0,181,44,0,49,0,25,8,0,6,0,205,68,0,56,0
431440705180102,89,28,0,18,0,40,16,0,12,0,49,12,0,6,0,33,9,0,8,0,17,16,,7,0,0,5,3,0,0,0,4,5,10,14,0,0,4,5,0,0,0,0,0,0,0,0,4,,3,0,0,0,0,0,12,9,0,3,0,25,7,0,7,0,28,12,0,5,0,24,0,0,3,0,3,3,0,,0,37,13,0,10,0,6,,0,0,0,43,11,0,6,0
431440705180103,233,60,0,54,0,96,31,0,31,0,137,29,0,23,0,77,25,0,20,0,32,45,10,15,0,0,10,10,0,0,0,,16,24,35,0,,5,9,9,0,0,0,0,0,0,,,8,9,0,0,0,0,0,35,8,0,8,0,47,15,0,9,0,90,20,0,25,0,61,17,0,12,0,10,,0,,0,86,29,0,30,0,11,5,0,,0,126,24,0,21,0
431440705180104,120,28,0,52,0,58,7,0,22,0,62,21,0,30,0,46,13,0,13,0,20,26,4,9,0,0,6,7,0,0,0,3,5,23,15,0,0,4,6,3,0,0,0,0,0,0,0,,8,3,0,0,0,0,0,16,3,0,7,0,29,6,0,15,0,49,14,0,25,0,26,5,0,5,0,3,0,0,,0,55,7,0,20,0,6,,0,,0,56,20,0,29,0
431440705180105,410,74,0,84,0,201,34,0,37,0,209,40,0,47,0,175,33,0,38,0,97,78,16,17,0,0,17,21,0,0,0,3,37,72,63,0,4,9,11,9,0,0,0,0,0,0,4,10,12,12,0,0,0,0,0,67,12,0,13,0,87,19,0,23,0,172,32,0,34,0,84,11,0,14,0,25,,0,,0,176,32,0,35,0,22,5,0,7,0,187,35,0,40,0
431440705180106,406,98,0,110,0,186,48,0,52,0,220,50,0,58,0,148,36,0,41,0,70,78,19,17,0,0,22,19,0,0,0,5,35,54,54,0,3,13,12,8,0,0,0,0,0,0,,12,17,10,0,0,0,0,0,85,20,0,27,0,88,27,0,26,0,156,41,0,43,0,77,10,0,14,0,27,8,0,7,0,159,40,0,45,0,31,5,0,11,0,189,45,0,47,0
431440705180107,382,108,0,82,0,188,46,0,33,0,194,62,0,49,0,143,33,0,32,0,54,89,11,22,0,0,13,19,0,0,0,,17,87,37,0,,6,17,8,0,0,0,0,0,0,,5,19,7,0,0,0,0,0,56,22,0,13,0,88,30,0,21,0,178,44,0,38,0,60,12,0,10,0,15,6,0,4,0,173,40,0,29,0,16,5,0,3,0,178,57,0,46,0
